"market","city","name","description","price_range","latitude","longitude"
"Houston, TX",Houston,Baskin-Robbins,"$$ • Ice Cream, Snacks",$$,29.8300879,-95.380122
"Houston, TX",Houston,Salata,"$$ • Salad, Salads",$$,29.8161725,-95.4108772
"Houston, TX",Houston,Mala Sichuan Bistro,"$$ • Soup, Chinese",$$,29.7830929,-95.4082076
"Houston, TX",Houston,Pepper Twins,"$$ • Asian, Szechuan",$$,29.7317569,-95.4177341
"Houston, TX",Houston,Van Leeuwen Ice Cream,"$ • Ice Cream & Frozen Yogurt, Cinnamon Rolls",Unknown,29.715684,-95.4177169
"Houston, TX",Houston,Dollar General,"$$ • Convenience, Grocery",$$,29.8063166,-95.3176433
"Houston, TX",Houston,King's Bierhaus,"$$ • American, Schnitzel",$$,29.8041588,-95.4270968
"Houston, TX",Houston,Mind Body Spirit Vegan Meal Prep,"$$ • Salads, Soup",$$,29.7293777748351,-95.3805437940724
"Houston, TX",Houston,Torchy's Tacos,"$ • Mexican, Tacos",$,29.802607,-95.403422
"Houston, TX",Houston,Jersey Mike's Subs,"$ • Sandwiches, Cheesesteaks",$,29.719547,-95.418086
"Houston, TX",Houston,Just Wing It,"$$ • Chicken Wings, Fried Chicken",$$,29.7413446,-95.3422973
"Houston, TX",Houston,Mico's Hot Chicken,"$$ • Chicken Sandwiches, Fried Chicken Sandwich",$$,29.8034378,-95.4214676
"Houston, TX",Houston,TACOS MI PUEBLITO,"$$ • Mexican, Tacos",$$,29.770337,-95.416053
"Houston, TX",Houston,Deli Deluxe,"$$ • Indian, Deli",$$,29.7547219,-95.3726674
"Houston, TX",Houston,IHOP,"$ • Chicken, Milk Shakes",$,29.776567,-95.427194
"Houston, TX",Houston,Cyclone Anaya's,"$$ • Pickup, Bar and Grill",$$,29.7757789,-95.4104497
"Houston, TX",Houston,Craft Pita,"$$ • Lebanese, Mediterranean",$$,29.7268749,-95.429505
"Houston, TX",Houston,The Blue Fish,"$$ • Opens daily, Sushi Bars",$$,29.7714123,-95.4208617
"Houston, TX",Houston,JuiceLand,"$ • Healthy, Local",$,29.7248199,-95.4190329
"Houston, TX",Houston,Teotihuacan Mexican Cafe,"$$ • Tex-Mex, Breakfast",$$,29.802838,-95.360666
"Houston, TX",Houston,Smoothie King,"$$ • Vegan, Vegetarian Friendly",$$,29.7444359,-95.390949
"Houston, TX",Houston,Macology,"$$ • Salads, Chicken",$$,29.7256144,-95.3123122
"Houston, TX",Houston,Russo's Italian Family Meals,"$$ • Italian, Family Meals",$$,29.7519589,-95.3771544
"Houston, TX",Houston,Juan's Tortas Snob,"$$ • Mexican, Tortas",$$,29.7179125,-95.3154376
"Houston, TX",Houston,Pollo Bravo,"$$ • Dessert, Chicken",$$,29.7609367,-95.4204242
"Houston, TX",Houston,etc HTX Manor,"$$ • Chicken, Waffles",$$,29.7204231,-95.3746326
"Houston, TX",Houston,Becks Prime,"$$ • American, Sandwich",$$,29.7583651,-95.3654865
"Houston, TX",Houston,Dickey's Barbecue Pit,"$$ • Barbecue, Ribs",$$,29.8025202,-95.4130386
"Houston, TX",Houston,EZ Backyard Bar B Q LLC,"$$ • Sandwiches, Barbecue",$$,29.8019769,-95.4120684
"Houston, TX",Houston,Crumbl Cookies,"$$ • Bakery, Cookies",$$,29.773657,-95.3982499
"Houston, TX",Houston,Bird Haus,"$$ • Chicken, Fries",$$,29.7603665,-95.3615596
"Houston, TX",Houston,Barnaby's Cafe,"$$ • Dinner, Burgers",$$,29.748294,-95.3884671
"Houston, TX",Houston,Mendocino Farms,"$$ • Sandwiches, Salads",$$,29.7592796,-95.3624699
"Houston, TX",Houston,"5411 Empanadas","$$ • Latin American, Pickup",$$,29.7522678,-95.3768811
"Houston, TX",Houston,Saltgrass Steak House,"$$ • Steak, Dinner",$$,29.776583,-95.40983
"Houston, TX",Houston,Bad Mutha Clucka,"$$ • Chicken, Fried Chicken",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Buns & Drafts,"$$ • Hot Dogs, Burgers",$$,29.7581311,-95.3440235
"Houston, TX",Houston,Breakfast Beauties,"$$ • Breakfast & Brunch, Bagels",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Foodgod Truffle Fries,"$$ • Fries, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,The Rig,"$$ • American, Breakfast",$$,29.7579168,-95.3594448
"Houston, TX",Houston,Wild Burger,"$$ • American, Chicken Wings",$$,29.7506872,-95.3755229
"Houston, TX",Houston,La La Land Kind Cafe,"$$ • New American restaurant, Breakfast",$$,29.7450024,-95.3902746
"Houston, TX",Houston,Kokoro,"$$ • Japanese, Seafood",$$,29.7614979,-95.3622655
"Houston, TX",Houston,Pelican Blue Meat House,"$$ • Healthy, Fast Food",$$,29.8087156,-95.3990323
"Houston, TX",Houston,Kale Me Crazy,"$$ • Vegetarian, Juice Bar",$$,29.8015501,-95.4108497
"Houston, TX",Houston,"1929 Po-Boy Kitchen",$$ • Sandwiches,$$,29.7629821,-95.3645956
"Houston, TX",Houston,Adair Kitchen - West University,$,Unknown,29.7268096,-95.4290879
"Houston, TX",Houston,Kati Roll Wolla,"$$ • Rice Bowl, Indian",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Lottie's Smokehouse,$$ • BBQ,$$,29.7629821,-95.3645956
"Houston, TX",Houston,Press Waffles,"$$ • Breakfast, Waffles",$$,29.7629821,-95.3645956
"Houston, TX",Houston,DAK & BOP,"$$ • Alcohol, Chicken",$$,29.8018614,-95.4318829
"Houston, TX",Houston,Horu Sushi,"$$ • Asian, Sushi",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Macology,"$$ • Salads, Chicken",$$,29.7531803,-95.3872069
"Houston, TX",Houston,Cheeky's Cheesesteaks,"$$ • Cheesesteaks, Sandwiches",$$,29.7531803,-95.3872069
"Houston, TX",Houston,LA Breakfast Club,"$$ • Burritos, Sandwiches",$$,29.7531803,-95.3872069
"Houston, TX",Houston,Spec's,"$$ • Grocery, Party Platers",$$,29.7488032,-95.4110748
"Houston, TX",Houston,Mexology,"$$ • Tacos, Mexican",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Pizza Birra Vino,"$$ • Italian, Pizza",$$,29.759922,-95.398582
"Houston, TX",Houston,Sweet Thang Baked Goods,"$$ • Cookies, Bakery",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Best personal pizza,"$$ • Pizza, Chicken Wings",$$,29.7339566,-95.40682
"Houston, TX",Houston,Sabor Venezolano (Restaurant),"$$ • Mexican, Candy Stores",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Stack's Sandwich Shop,"$$ • Fast Food, Sandwiches",$$,29.7420409,-95.4104406
"Houston, TX",Houston,Murphy's Deli,"$$ • Deli, Breakfast",$$,29.7091276,-95.4019428
"Houston, TX",Houston,Mission Burger,"$$ • American, Burgers",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Alenbi,"$$ • Hummus, Falafel",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Pressed Acai Bowls,"$$ • Healthy Smoothies, Acai Bowls",$$,29.7148436,-95.4164346
"Houston, TX",Houston,Biscolata,"$$ • Snacks, Cookies",$$,29.7226889,-95.3704827
"Houston, TX",Houston,BAD CHX,"$$ • Sandwiches, Chicken",$$,29.7629821,-95.3645956
"Houston, TX",Houston,Set Me Fried,"$$ • American, Chicken Wings",$$,29.6989373,-95.3401012
"Houston, TX",Houston,Wilderness Feast,"$$ • American, Burgers",$$,29.6989373,-95.3401012
"Houston, TX",Houston,Good Planet Vegan Burgers,"$$ • Vegan, Burgers",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Burger Slob,"$$ • American, Burgers",$$,29.7531803,-95.3872069
"Houston, TX",Houston,Selfcare. LLC,$ • Accessories,Unknown,29.8133317,-95.3553357
"Houston, TX",Houston,Flying Idlis,"$$ • Indian, Street Food",$$,29.7595338,-95.3658768
"Houston, TX",Houston,Big Bite Mediterranean Food,"$$ • Sandwiches, Salad",$$,29.770337,-95.416053
"Houston, TX",Houston,Spanish Village,"$$ • Tex-Mex, Mexican",$$,29.7271417,-95.3774722
"Houston, TX",Houston,THE IMPOSSIBLE SHOP™,"$$ • Plant Based, Vegetarian",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Meal Plan AF,"$$ • Bowls, Healthy",$$,29.7226889,-95.3704827
"Houston, TX",Houston,The Phenix Cafe,"$$ • Breakfast, Burgers",$$,29.7610743,-95.367398
"Houston, TX",Houston,Victor's Garden Chinese Food & More,"$$ • Chinese, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Pizza sabor cubano,"$$ • Cuban, Pizza",$$,29.7411237,-95.3797642
"Houston, TX",Houston,DELETE - GRAVEYARD,"$$ • Restaurants, Chinese",$$,29.7383022,-95.4136319
"Houston, TX",Houston,Marc 2 India,"$$ • Indian, Tandoori",$$,29.7579914,-95.3733225
"Houston, TX",Houston,Bad-Ass Breakfast Burritos,"$$ • Breakfast, Burritos",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Uncle Nay’s Chicken & Waffles,"$$ • American, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,A$AP Burger,"$$ • American, Burgers",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Nanaha’s kitchen,"$$ • American, Fast Food",$$,29.741748,-95.358362
"Houston, TX",Houston,Grub Cafe,"$$ • Breakfast, Smoothies",$$,29.7331561,-95.4280767
"Houston, TX",Houston,The Greasy Spoon Soulfood Bistro,"$$ • Soul Food, Seafood",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Salads here,"$$ • Gluten-Free, Salads",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Buddy V's Cake Slice,"$$ • Desserts, Pastries",$$,29.7269492,-95.42832
"Houston, TX",Houston,Taco Me Mucho,"$$ • Mexican, Tacos",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Good3ats,"$$ • Chicken, Shrimp",$$,29.7887209,-95.4119478
"Houston, TX",Houston,Cheers,$$ • Pharmacy,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Keto Everything,"$$ • Dessert, Snacks",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Sam's Buffalo Wings & More,"$$ • American, Chicken Wings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Peaky Grinders,"$$ • Breakfast, Brunch",$$,29.7829772,-95.4360986
"Houston, TX",Houston,Hot N Saucy,$$ • Grocery,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Victor's Dumpling House,"$$ • Chicken, Dumplings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Sam's Seafood House,$$ • Seafood,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Salvatore's Sicilian Pizza,"$$ • Italian, Pizza",$$,29.8027366,-95.3822791
"Houston, TX",Houston,Do or Drink,$$,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Hello! I'm Ugly,$$ • Snacks,$$,29.7226889,-95.3704827
"Houston, TX",Houston,All Bun And Games,"$$ • American, Burgers",$$,29.6989373,-95.3401012
"Houston, TX",Houston,B&T Cafe,"$$ • Vietnamese, Milk Tea",$$,29.7382457,-95.4084885
"Houston, TX",Houston,Late Night Texas Pizza,"$$ • Italian, Pizza",$$,29.7339566,-95.40682
"Houston, TX",Houston,MR.POPCORN MAN AND MOORE LLC,$$ • Popcorn,$$,29.7316258,-95.3485932
"Houston, TX",Houston,Cheezy & Melty,"$$ • Sandwiches, Dessert",$$,29.7179125,-95.3154376
"Houston, TX",Houston,Nature's Garden,$$ • Snacks,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Wingstop,"$$ • Sandwich, Sandwiches",$$,29.7224676,-95.3520263
"Houston, TX",Houston,Shipley Do-Nuts,"$ • Comfort Food, Donuts",$,29.7568357,-95.3643238
"Houston, TX",Houston,Church's Texas Chicken,"$ • Fast Food, Chicken Tenders",$,29.79409,-95.342439
"Houston, TX",Houston,KFC,"$$ • American, Fried Chicken",$$,29.7999922,-95.3173778
"Houston, TX",Houston,MOD Pizza,"$ • Pizza, Fast Food",$,29.7093881,-95.4014515
"Houston, TX",Houston,Bao Shi Yi,"$$ • Chinese, Dumplings",$$,29.7065343,-95.4140069
"Houston, TX",Houston,Happy Chicks,"$$ • Fried Chicken, Chicken",$$,29.8038284,-95.369033
"Houston, TX",Houston,Russo's New York Deli,$$ • Deli,$$,29.7520496,-95.3772174
"Houston, TX",Houston,LA Crawfish,"$$ • Pickup, Pho",$$,29.7120665,-95.3149671
"Houston, TX",Houston,IAEI-INC,"$$ • Soul Food, Salads",$$,29.6949358,-95.3873295
"Houston, TX",Houston,Pizza Hut,"$$ • Pizza, Chicken Wings",$$,29.706545,-95.4053063
"Houston, TX",Houston,Sprouts Farmers Market,"$$ • Grocery, Organic",$$,29.7749699,-95.4003361
"Houston, TX",Houston,Mac n Cheese Shack,"$$ • American, Fries",$$,29.7339566,-95.40682
"Houston, TX",Houston,Burgasm,"$$ • American, Burgers",$$,29.7339566,-95.40682
"Houston, TX",Houston,Crave Restaurant,"$$ • Street Food, Sandwiches",$$,29.7447857,-95.3878998
"Houston, TX",Houston,A Taste of the Midwest ,$$ • Chicken Wings,$$,29.718456,-95.3580143
"Houston, TX",Houston,Moge Tee Houston,"$$ • Fruit Tea, Milk Tea",$$,29.7093237,-95.40119
"Houston, TX",Houston,Mia Bella Trattoria,$ • Italian,Unknown,29.732417,-95.4372201
"Houston, TX",Houston,Sourced Craft Cocktails,"$$ • Custom Cocktails, Alcohol",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Sushi King,"$$ • Japanese, Sushi",$$,29.7351569,-95.418395
"Houston, TX",Houston,Minuti Coffee,"$ • Pastries, Coffee",$,29.7525311,-95.3780531
"Houston, TX",Houston,Houston Hotdog Company,"$ • Hot Dogs, Desserts",Unknown,29.8038284,-95.369033
"Houston, TX",Houston,Krispy Kreme – Delivered Fresh Daily,"$$ • Desserts, Fast Food",$$,29.7839612,-95.4125234
"Houston, TX",Houston,Houston Chicken Nugget,"$$ • Chicken, Chicken Tenders",$$,29.8038284,-95.369033
"Houston, TX",Houston,Doña Leti's Restaurant & Bar,"$$ • Mexican, Tacos",$$,29.7784802,-95.4298486
"Houston, TX",Houston,Dolemite's Chicken Shack,"$$ • American, Fried Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Houston Chicken Tender,"$$ • American, Chicken Tenders",$$,29.8038284,-95.369033
"Houston, TX",Houston,BO-BOBS,$$ • Seafood,$$,29.6996046,-95.401236
"Houston, TX",Houston,Houston Chicken Sandwich -,"$$ • Fast Food, Sandwiches",$$,29.8038284,-95.369033
"Houston, TX",Houston,DELETE - GRAVEYARD,"$$ • Restaurants, Chinese",$$,29.7383022,-95.4136319
"Houston, TX",Houston,teatonic,"$$ • Coffee, Asian Fusion",$$,29.8294183,-95.3796824
"Houston, TX",Houston,Hot Chix HTX,"$$ • Fast Food, Chicken Wings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Ostioneria Michoacan,"$$$ • Mexican, Breakfast",$$$,29.7165361,-95.3160094
"Houston, TX",Houston,ketoshine kitchen,"$$ • Keto, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Houston Burger Company,"$$ • American, Burgers",$$,29.8038284,-95.369033
"Houston, TX",Houston,The Pasta Train,"$$ • Italian, American",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Soulgood Express,"$$ • Soul Food, Vegan",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Late Night Tacos,"$$ • Mexican, Fast Food",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Houston Wing Company,"$$ • Fast Food, Chicken Wings",$$,29.8038284,-95.369033
"Houston, TX",Houston,bowlritos,"$$ • Mexican, Rice Bowl",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Celia's Kitchen & Cantina,"$$ • Mexican, Tacos",$$,29.733546,-95.3291407
"Houston, TX",Houston,"90+ Rated Winery Direct <$20 by Total Wine",$$,$$,29.7733717,-95.3886382
"Houston, TX",Houston,Home Chef: Chef Brian,"$$ • Gourmet, Vegetarian",$$,29.7505977,-95.397538
"Houston, TX",Houston,Salento Bistrot,"$$ • Sandwiches, Empanadas",$$,29.7172355,-95.4153684
"Houston, TX",Houston,Party City,$$,$$,29.7288123,-95.4295091
"Houston, TX",Houston,Drops of Dough,"$$ • Dessert, Ice Cream",$$,29.7226889,-95.3704827
"Houston, TX",Houston,"Domoishi Poke, Ramen ,Tea","$$ • Asian Fusion, Ramen",$$,29.7286485,-95.4317975
"Houston, TX",Houston,Wing Boss,"$$ • Barbecue, Spicy Chicken",$$,29.8025202,-95.4130386
"Houston, TX",Houston,"Snooze, an A.M. Eatery","$$ • Breakfast, Lunch",$$,29.7438845,-95.3911045
"Houston, TX",Houston,Laredo Taco Company,"$$ • Convenience, Snacks",$$,29.72169,-95.3756548
"Houston, TX",Houston,Doozo Dumplings & Noodles,"$$ • Dumplings, Noodles",$$,29.7577092,-95.3706991
"Houston, TX",Houston,Doozo Dumplings & Noodles,"$$ • Dumplings, Noodles",$$,29.7547627,-95.3626334
"Houston, TX",Houston,Murphy's 811 Main,$,$,29.7579771,-95.363451
"Houston, TX",Houston,Island Vybez Bodega,"$$ • Puerto Rican, Seafood",$$,29.7662149,-95.3648839
"Houston, TX",Houston,Jamaica Pon Di Road,"$$ • Curry, Chicken",$$,29.728938,-95.376289
"Houston, TX",Houston,Fire Noodz @ Finn Hall,"$$ • Noodles, Ramen",$$,29.7588659,-95.363778
"Houston, TX",Houston,Chick Licken Wings,"$$ • American, Chicken Wings",$$,29.7339566,-95.40682
"Houston, TX",Houston,The Dilla,"$$ • Sandwiches, Sweets",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Partiot Wings,"$$ • American, Chicken Wings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Mac Mac Cheese,"$$ • American, Fries",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Chick Licious Ness - Fried Chicken Sandwiches,"$$ • American, Chicken",$$,29.7339566,-95.40682
"Houston, TX",Houston,Alkaline Healing Kitchen,"$$ • Comfort Food, Vegan",$$,29.7226889,-95.3704827
"Houston, TX",Houston,BadAss BLT's,"$$ • Sandwiches, Wraps",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Roost,"$$ • American, Salads",$$,29.7448561,-95.4074457
"Houston, TX",Sugar Land,Houston Topdawg,"$$ • Hot Dogs, Sandwiches",$$,29.7703203397511,-95.4164010388519
"Houston, TX",Houston,Rocky's Cheesesteaks,"$$ • Dessert, Beverages",$$,29.7226889,-95.3704827
"Houston, TX",Houston,The Dabs Bakery-Gluten Free and More,"$$ • Dessert, Bakery",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Pancake Paradise,"$$ • American Breakfast, Pancakes",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Ojs Soulfood and Seafood,"$$ • Breakfast, Barbecue",$$,29.7081788,-95.3364914
"Houston, TX",Houston,Xclusive Bites,"$$ • American, Dessert",$$,29.7370412,-95.3579361
"Houston, TX",Houston,Pizza Uno,"$$ • Pizza, Italian",$$,29.7226889,-95.3704827
"Houston, TX",Houston,PrimoHoagies,"$$ • Deli, Sandwiches",$$,29.7697635,-95.4015477
"Houston, TX",Houston,Hugo's,"$$ • Mexican, Brunch",$$,29.742975,-95.3996281
"Houston, TX",Houston,Anytime Breakfast Sandwiches,"$$ • Breakfast, Sandwiches",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Hot Skillets,"$$ • Breakfast, Omelets",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Grilled Cheese Mania,"$$ • Grilled Cheese, Sandwiches",$$,29.7226889,-95.3704827
"Houston, TX",Houston,High Fries,"$$ • American, Fries",$$,29.7226889,-95.3704827
"Houston, TX",Houston,La Borra Cafe,"$$ • Cafe, Dessert",$$,29.7409732,-95.4191884
"Houston, TX",Houston,Polanquito,"$$ • Mexican, Tacos",$$,29.7663369,-95.4091998
"Houston, TX",Houston,Trailer Birds Hot Chicken,"$$ • Takeout, Southern",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Vibrant Vegan Breakfast Cafe,"$$ • Vegan, Vegetarian",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Beany's Vegan Burger,"$$ • Fast Food, Dinner",$$,29.7226889,-95.3704827
"Houston, TX",Houston,McLovin Chicken,"$$ • American, Sandwiches",$$,29.7226889,-95.3704827
"Houston, TX",Houston,doggybag wings,"$$ • Seafood, Chicken Wings",$$,29.8039941,-95.4194421
"Houston, TX",Houston,Restaurant Depot Wholesale,$$,$$,29.80389,-95.4252175
"Houston, TX",Houston,DELETE - GRAVEYARD,"$$ • Restaurants, Chinese",$$,29.7383022,-95.4136319
"Houston, TX",Houston,High Tower Deli,"$$ • Pickup, Sandwich",$$,29.8117749,-95.4209971
"Houston, TX",Houston,Big Baby's Chicken Shack,"$$ • Chicken, Chicken Wings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Wing Boss,"$$ • Barbecue, Spicy Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Ava's Fried Chicken,"$$ • Healthy, Burgers",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Laredo Taco Company,"$$ • Convenience, Snacks",$$,29.7033917,-95.3489406
"Houston, TX",Houston,Bonnie's Burgers,"$$ • American, Burgers",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Fiesta Mexican Spot,"$$ • Mexican, Quesadillas",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Olivia's Breakfast Cafe,"$$ • Cafe, Breakfast",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Ice Cream Parlor,"$$ • Convenience, Snacks",$$,29.8169123,-95.3656994
"Houston, TX",Houston,KFC,"$$ • American, Fried Chicken",$$,29.702358,-95.3628174
"Houston, TX",Houston,Miyabi Sushi & Ramen,"$$ • Japanese, Ramen",$$,29.7675136,-95.3915905
"Houston, TX",Houston,Snogrill AF,"$$ • Burgers, Salads",$$,29.7041982,-95.3581931
"Houston, TX",Houston,Orange Taco,"$$ • Mexican, Tacos",$$,29.7513318,-95.3670468
"Houston, TX",Houston,HTX Taco,"$$ • Mexican, Tacos",$$,29.7617952,-95.4198308
"Houston, TX",Katy,Carrabba's Italian Grill,"$$ • Italian, Seafood",$$,29.712926,-95.7705562
"Houston, TX",Katy,Outback Steakhouse,"$$ • Steak, American",$$,29.78682797,-95.79564641
"Houston, TX",Katy,Teriyaki Madness,"$$ • Japanese, Teriyaki",$$,29.7759095,-95.8220748
"Houston, TX",Katy,Freddy's Frozen Custard & Steakburgers,"$$ • Burgers, Ice Cream",$$,29.7844755,-95.7911699
"Houston, TX",Katy,Firehouse Subs,"$ • Sandwiches, Salads",$,29.7731088,-95.8160599
"Houston, TX",Katy,Adriatic Cafe Italian Grill,"$$ • Chicken, Italian",$$,29.778545,-95.84245
"Houston, TX",Katy,Kim's Tea House,"$ • Takeout, Juice Bar",$,29.7604502,-95.7503458
"Houston, TX",Katy,Yummy Pho & Bo Ne,"$$ • Vietnamese, Pho",$$,29.7931344779886,-95.7736537657955
"Houston, TX",Richmond,Rosati’s Pizza,"$$ • Pizza, Italian",$$,29.6938977,-95.8138766
"Houston, TX",Katy,T Jin China Diner,"$$ • Chinese, Fried Rice",$$,29.7740073,-95.8227468
"Houston, TX",Katy,Ploy Thai Cuisine,"$$ • Thai, Soup",$$,29.7869271,-95.733802
"Houston, TX",Katy,ShareTea,"$$ • Bubble Tea, Boba",$$,29.7926272,-95.7733844
"Houston, TX",Katy,El Rey Cuban & Mexican Cuisine,"$$ • Mexican, Cuban",$$,29.7792598,-95.7785014
"Houston, TX",Katy,Great Wraps,"$ • Fast Food, Burgers",$,29.774441,-95.809103
"Houston, TX",Katy,Maggiano's Italian Classics,"$$ • Italian, Dessert",$$,29.7829083,-95.7505949
"Houston, TX",Katy,Layne’s Chicken Fingers,"$$ • Chicken, Sandwiches",$$,29.740899,-95.7794895
"Houston, TX",Katy,Checkers,"$$ • Fast Food, Burgers",$,29.7792607,-95.8012704
"Houston, TX",Katy,los balitos taco shop,"$$ • Mexican, Tacos",$$,29.7370896,-95.7337873
